source,expert,quote,emotion_label,emotion_score,persuasion_score
32541,Mrs King,"In a   tweet, she said: ”I will not be silent while the Republicans rubber stamp an AG who will never stand up to the @POTUS when he breaks the law.”  And then: ”Tonight @SenateMajLdr silenced Mrs King’s voice on the Sen floor    millions who are afraid  appalled by what’s happening in our country.”  Warren went straight from the Senate floor to a   appearance on Rachel Maddow’s MSNBC show, a favorite of progressives.",fear,0.936866283416748,0.027
32619,Professor John Delury,"”Americans only talk about it in a tactical sense, it’s a useful tool alongside a bunch of others to deter North Korea or stop a missile ” says Professor John Delury of Yonsei University.",neutral,0.8819878697395325,0.0
32646,Professor Tullis,"The solution now is to fix the broken main spillway in the summer, said Professor Tullis and Stork of the environmental group.",neutral,0.8080919981002808,0.0
32953,Professor Ri Gi Song,"Perhaps the most enlightening interview of the trip was my conversation with North Korean economist, Professor Ri Gi Song.",joy,0.9234036803245544,0.0
32983,Dr Subramaniam Sathasivam,"Dead in under 20 minutes, Autopsy results from Kim’s body showed he had died within about 15 to 20 minutes after the attack, Malaysia’s Health Minister Dr Subramaniam Sathasivam said Sunday.",sadness,0.7080897092819214,0.0
33029,Mr Pringles,"It has made its preference for Carrie Lam very clear and has lobbied support behind her.”  Wanted: Applicants for Hong Kong’s toughest job, Race begins, Lam will face off against John Tsang, a former Financial Secretary known as ”Mr Pringles” for his iconic mustache reminiscent of the chips mascot, and    Judge Woo   who was nominated solely by   members of the election committee.",neutral,0.499286413192749,0.016
33174,Professor Steve Tsang,"China’s language ’unusual’ Professor Steve Tsang, director of London’s SOAS China Institute, said Wang’s language during the briefing was ”unusual.” ”They don’t usually use this kind of language but it’s not completely surprising given that they are not really effectively able to constrain or restrain what the North Koreans do and they’re deeply unhappy about the US deployment of THAAD to South Korea,” he said.",surprise,0.8488163948059082,0.0
33268,Professor Gordon Hanson,"Research by University of California, San Diego Professor Gordon Hanson and others shows that the main driver of immigration is relative quality of life.",neutral,0.9099908471107483,0.0
33332,Professor Stephen,"”[T]he revised executive order is essentially old wine in a new bottle,” said Cornell Law School Professor Stephen  .",neutral,0.7640097737312317,0.0
33380,Mr Karim,"In one YouTube video posted to Baratov’s ”Mr Karim” account in February 2016, Baratov is seen sitting at a restaurant table, telling a friend to record, as he grabs a knife from the table, nimbly stabbing it between the fingers spread out on his left hand.",disgust,0.8638302683830261,0.0
33473,Mr Pringles,Tsang    known as ”Mr Pringles” for his resemblance to the snack logo    is currently standing to be the city’s next Chief Executive.,neutral,0.5588214993476868,0.0
34279,Mr Trump,"So when he came into our administration, for a short period of time, he came in, he was already approved by the Obama administration, Harry Truman’s famous Oval Office sign stating ”The Buck Stops Here!” has apparently been removed from Mr Trump’s White House desk.",neutral,0.8292979001998901,0.0
34357,Professor Alan Grubb,"”I could see she was a really hard worker,” said Clemson Professor Alan Grubb, who advised Greene on her thesis, which explored ”racial motivations for French collaboration during the Second World War.” ”She was one of our better graduate students, I thought,” he said.",disgust,0.4897392690181732,0.023
34391,Mrs Merkel,"”France will be led by a woman    either me or Mrs Merkel,” she said.",fear,0.4761705994606018,0.071
34404,Mr President,"”Well Mr President, you’re right, in Australia and every other major country on Earth they guarantee health care to all people.",neutral,0.9411426782608032,0.0
34486,Professor Kim,”Professor Kim was a man who would call North Korea as his own country.,disgust,0.8741694688796997,0.071
34679,Professor Emeritus,"”This (what Trump did) is worse than criminal,” Alan Dershowitz, Harvard Law Professor Emeritus, said on ”Erin Burnett OutFront” on Monday.",disgust,0.8942158222198486,0.0
34961,Mr Kushner,Kusher’s attorney Jamie Gorelick said his client ”has no recollection of the calls as described.” ”Mr Kushner participated in thousands of calls in this time period.,neutral,0.6368355751037598,0.0
35105,Professor Noah Feldman,"Harvard Law Professor Noah Feldman doubts Trump has the strongest argument in light of these facts, but it will likely depend on the scope of the assertion.",neutral,0.8829835057258606,0.037
35194,Professor Mark Tushnet,"Harvard Law School Professor Mark Tushnet floated the idea, calling it an ”easy out” for the court.",neutral,0.8269121646881104,0.0
35563,Dr Igor Ashurbeyli,Russian scientist Dr Igor Ashurbeyli announced his plans to form the world’s first independent nation that operates in outer space in October 2016.,joy,0.39285042881965637,0.0
35663,Professor Warren,"”You see, back when I beat Scott Brown in 2012, I never expected him to pack up his truck, move to New Hampshire and become your problem.” Brown became a Republican icon after winning Ted Kennedy’s old Senate seat in early 2010, only to lose it to   Law School Professor Warren in November 2012.",surprise,0.5791208744049072,0.0
35861,Mr Robot,USA’s ”Mr Robot” and the hit FX anthology drama ”The People v.,joy,0.6254842877388,0.0
35922,Professor Larry Kobilinsky,"”I find this totally astonishing,” said Professor Larry Kobilinsky of the John Jay College of Criminal Justice.",surprise,0.9669069051742554,0.0
35936,Professor Warren,"”Professor Warren claimed that she was a Native American, a person of color,” he said during a debate.",disgust,0.796829104423523,0.0
36063,Mr Mellott,Police said they made the arrest under a 2013 Illinois flag desecration law ”to try to assure the safety of the public and Mr Mellott.”  The law allows for prosecution of individuals who publicly mutilate or deface a flag.,disgust,0.7861793041229248,0.0
36144,Professor Griff,"Other photos on his page include the iconic image of a clenched fist with the caption ”Black Power,” another is a photo with Professor Griff of the band Public Enemy.",anger,0.5766221284866333,0.0
36169,Prof Carol Swain,"Sherrilyn Ifill, president of the NAACP Legal Defense and Educational Fund, wrote on Twitter, ”I cannot (can) believe that Prof Carol Swain is on @CNN justifying the killing of both Sterling  Castile  for an ”end” to BlackLivesMatter.” Swain responded to the backlash on Facebook, writing, ”I spent a lot of time praying for wisdom and discernment before today’s @CNN interview.",anger,0.9522320032119751,0.0
36436,Mr Erdogan,"As unarmed civilians were bleeding in the streets, The New York Times tweeted, ”A look at Erdogan’s controversial rule,” while Business Insider suggested ”Erdogan could use the latest coup attempt to further tighten his grip.” The Economist added, ”If Mr Erdogan survives it, he will emerge stronger and more determined than ever to crack down on opponents.” The leading experts in Washington were no different.",disgust,0.6095471382141113,0.03
36467,Professor Oak,"Arriving at one of the busiest Pokemon spots in town for our interview, he is dressed like Professor Oak, one of the game’s characters and the gamers love it.",neutral,0.5832496285438538,0.0
36580,Professor Annette Kim,"Professor Annette Kim, director of the Spatial Analysis Lab at the University of Southern California, studied these properties for a year.",neutral,0.8536455035209656,0.0
36619,Professor David Cowan,Britain’s leading drugs scientist Professor David Cowan   the UK’s only   laboratory in 1978 and oversaw the testing at London 2012.,neutral,0.2790684700012207,0.0
36656,Mr Chun,"”The truth is that Mr Chun loves the United States and never intended to cause it any harm,” he said.",disgust,0.3269014060497284,0.0
36700,Professor Phyllis Zagano,"One of the appointees, Professor Phyllis Zagano of Hofstra University, is an American who has written in favor of female deacons.",disgust,0.8482522368431091,0.0
36875,Mr Chagoury,”I have never met nor spoken with Mr Chagoury.,fear,0.3032352328300476,0.0
36927,Ms Lee Bee Wah,"Ms Lee Bee Wah, a member of Parliament, said on Facebook that she was glad she had asked Singapore’s Defense ministry to let Schooling defer his National Service obligations to let him focus on training.",joy,0.9798564910888672,0.0
37008,Professor Paul Barrett,"Most of the museum skulls you see are not actually real fossils.”   Professor Paul Barrett of the Natural History Museum in London, who has published research on the private trade of fossils, has not seen the specimen but said judging from its listing, it is ”not a unique object but it is a rare one.”  ”There are a few very nice   skulls in both museum collections and private collections and this one sounds like a particularly nice one,” he told CNN.",neutral,0.8289148807525635,0.0
37028,Mr Trump,"”It would require a near overhaul of the application form and very likely capture many more thousands of applicants in the ’administrative processing’ net,” explained Slocombe, describing a need for new application and interview standards    likely causing significant delays ”although arguably not adding any greater security checks than already exist.” She added, ”US immigration is sometimes criticized for being too subjective, and Mr Trump’s plans may lend greater credence to this charge.” ”It does raise some serious concerns in terms of how one would implement such a policy,” said Lanhee Chen, CNN political commentator and previously a public policy director for former Republican presidential candidate Mitt Romney.",fear,0.46955156326293945,0.028
