Title,StoreId,ArticleType,Authors,companies,copyright,documentType,entryDate,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,URL,FindACopy,Database
"The President Has the Right Idea, but the Wrong Words: [Op-Ed]: [Op-Ed]",2635145079,newspapers,"Klein, Ezra",," Copyright New York Times Company Mar 3, 2022"," Opinions , Commentary"," Mar 3, 2022", English, English, A.25," New York, N.Y.","Mar 3, 2022",New York Times,2022,https://www.proquest.com/newspapers/president-has-right-idea-wrong-words-op-ed/docview/2635145079/se-2?accountid=14026, https://www.nytimes.com/2022/03/02/opinion/biden-state-of-the-union.html,https://resolver.ebscohost.com/openurl?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Anytimes&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times&amp;rft.atitle=The+President+Has+the+Right+Idea%2C+but+the+Wrong+Words%3A+%5BOp-Ed%5D%3A+%5BOp-Ed%5D&amp;rft.au=Klein%2C+Ezra&amp;rft.aulast=Klein&amp;rft.aufirst=Ezra&amp;rft.date=2022-03-03&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=A.25&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times&amp;rft.issn=&amp;rft_id=info:doi/,Global Newsstream Collection
Help Us in Ukraine Show Putin The Mistake He Is Making: [Op-Ed]: [Op-Ed],2635145064,newspapers,"Yermak, Andriy"," United Nations Security Council , North Atlantic Treaty Organization--NATO"," Copyright New York Times Company Mar 3, 2022"," Commentary , Opinions"," Mar 3, 2022", English, English, A.24," New York, N.Y.","Mar 3, 2022",New York Times,2022,https://www.proquest.com/newspapers/help-us-ukraine-show-putin-mistake-he-is-making/docview/2635145064/se-2?accountid=14026, https://www.nytimes.com/2022/03/02/opinion/ukraine-russia-war-zelensky.html,https://resolver.ebscohost.com/openurl?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Anytimes&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times&amp;rft.atitle=Help+Us+in+Ukraine+Show+Putin+The+Mistake+He+Is+Making%3A+%5BOp-Ed%5D%3A+%5BOp-Ed%5D&amp;rft.au=Yermak%2C+Andriy&amp;rft.aulast=Yermak&amp;rft.aufirst=Andriy&amp;rft.date=2022-03-03&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=A.24&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times&amp;rft.issn=&amp;rft_id=info:doi/,Global Newsstream Collection
Russia Has Suffered a Crushing Moral Defeat: [Op-Ed]: [Op-Ed],2635145051,newspapers,"Kovalev, Alexey", North Atlantic Treaty Organization--NATO," Copyright New York Times Company Mar 3, 2022", Commentary," Mar 3, 2022", English, English, A.24," New York, N.Y.","Mar 3, 2022",New York Times,2022,https://www.proquest.com/newspapers/russia-has-suffered-crushing-moral-defeat-op-ed/docview/2635145051/se-2?accountid=14026, https://www.nytimes.com/2022/03/03/opinion/russia-ukraine-war.html,https://resolver.ebscohost.com/openurl?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Anytimes&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times&amp;rft.atitle=Russia+Has+Suffered+a+Crushing+Moral+Defeat%3A+%5BOp-Ed%5D%3A+%5BOp-Ed%5D&amp;rft.au=Kovalev%2C+Alexey&amp;rft.aulast=Kovalev&amp;rft.aufirst=Alexey&amp;rft.date=2022-03-03&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=A.24&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times&amp;rft.issn=&amp;rft_id=info:doi/,Global Newsstream Collection
"A Moral, Not Just Military, Crisis: [Op-Ed]: [Op-Ed]",2634703714,newspapers,"Miliband, David",," Copyright New York Times Company Mar 2, 2022"," Opinions , Commentary"," Mar 2, 2022", English, English, A.26," New York, N.Y.","Mar 2, 2022",New York Times,2022,https://www.proquest.com/newspapers/moral-not-just-military-crisis-op-ed/docview/2634703714/se-2?accountid=14026, https://www.nytimes.com/2022/02/28/opinion/ukraine-russia-refugees.html,https://resolver.ebscohost.com/openurl?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Anytimes&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times&amp;rft.atitle=A+Moral%2C+Not+Just+Military%2C+Crisis%3A+%5BOp-Ed%5D%3A+%5BOp-Ed%5D&amp;rft.au=Miliband%2C+David&amp;rft.aulast=Miliband&amp;rft.aufirst=David&amp;rft.date=2022-03-02&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=A.26&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times&amp;rft.issn=&amp;rft_id=info:doi/,Global Newsstream Collection
A Smarter Way to Think About Covid Shots for Kids: [Op-Ed]: [Op-Ed],2634703700,newspapers,"Clayton, Aubrey"," Pfizer Inc , Food & Drug Administration--FDA"," Copyright New York Times Company Mar 2, 2022"," Opinions , Commentary"," Mar 2, 2022", English, English, A.27," New York, N.Y.","Mar 2, 2022",New York Times,2022,https://www.proquest.com/newspapers/smarter-way-think-about-covid-shots-kids-op-ed/docview/2634703700/se-2?accountid=14026, https://www.nytimes.com/2022/03/01/opinion/under-5-vaccine.html,https://resolver.ebscohost.com/openurl?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Anytimes&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times&amp;rft.atitle=A+Smarter+Way+to+Think+About+Covid+Shots+for+Kids%3A+%5BOp-Ed%5D%3A+%5BOp-Ed%5D&amp;rft.au=Clayton%2C+Aubrey&amp;rft.aulast=Clayton&amp;rft.aufirst=Aubrey&amp;rft.date=2022-03-02&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=A.27&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times&amp;rft.issn=&amp;rft_id=info:doi/,Global Newsstream Collection
I See Three Scenarios for How This War Ends: [Op-Ed]: [Op-Ed],2634703630,newspapers,"Friedman, Thomas L", North Atlantic Treaty Organization--NATO," Copyright New York Times Company Mar 2, 2022"," Opinions , Commentary"," Mar 2, 2022", English, English, A.26," New York, N.Y.","Mar 2, 2022",New York Times,2022,https://www.proquest.com/newspapers/i-see-three-scenarios-how-this-war-ends-op-ed/docview/2634703630/se-2?accountid=14026, https://www.nytimes.com/2022/03/01/opinion/ukraine-russia-putin.html,https://resolver.ebscohost.com/openurl?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Anytimes&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times&amp;rft.atitle=I+See+Three+Scenarios+for+How+This+War+Ends%3A+%5BOp-Ed%5D%3A+%5BOp-Ed%5D&amp;rft.au=Friedman%2C+Thomas+L&amp;rft.aulast=Friedman&amp;rft.aufirst=Thomas&amp;rft.date=2022-03-02&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=A.26&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times&amp;rft.issn=&amp;rft_id=info:doi/,Global Newsstream Collection
I Gave Up English for Lent: [Op-Ed]: [Op-Ed],2634703552,newspapers,"Kang, Jimin",," Copyright New York Times Company Mar 2, 2022"," Opinions , Commentary"," Mar 2, 2022", English, English, A.27," New York, N.Y.","Mar 2, 2022",New York Times,2022,https://www.proquest.com/newspapers/i-gave-up-english-lent-op-ed/docview/2634703552/se-2?accountid=14026, https://www.nytimes.com/2022/03/01/opinion/lent-sacrifice-english.html,https://resolver.ebscohost.com/openurl?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Anytimes&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times&amp;rft.atitle=I+Gave+Up+English+for+Lent%3A+%5BOp-Ed%5D%3A+%5BOp-Ed%5D&amp;rft.au=Kang%2C+Jimin&amp;rft.aulast=Kang&amp;rft.aufirst=Jimin&amp;rft.date=2022-03-02&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=A.27&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times&amp;rft.issn=&amp;rft_id=info:doi/,Global Newsstream Collection
Biden Cannot Allow Ukraine To Fall: [Op-Ed]: [Op-Ed],2634703543,newspapers,"Stephens, Bret",," Copyright New York Times Company Mar 2, 2022"," Commentary , Opinions"," Mar 2, 2022", English, English, A.27," New York, N.Y.","Mar 2, 2022",New York Times,2022,https://www.proquest.com/newspapers/biden-cannot-allow-ukraine-fall-op-ed/docview/2634703543/se-2?accountid=14026, https://www.nytimes.com/2022/03/01/opinion/ukraine-zelensky-biden.html,https://resolver.ebscohost.com/openurl?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Anytimes&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times&amp;rft.atitle=Biden+Cannot+Allow+Ukraine+To+Fall%3A+%5BOp-Ed%5D%3A+%5BOp-Ed%5D&amp;rft.au=Stephens%2C+Bret&amp;rft.aulast=Stephens&amp;rft.aufirst=Bret&amp;rft.date=2022-03-02&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=A.27&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times&amp;rft.issn=&amp;rft_id=info:doi/,Global Newsstream Collection
Why Ukrainians Believe They Can Win: [Op-Ed]: [Op-Ed],2634328875,newspapers,"Goldberg, Michelle",," Copyright New York Times Company Mar 1, 2022"," Opinions , Commentary"," Mar 1, 2022", English, English, A.23," New York, N.Y.","Mar 1, 2022",New York Times,2022,https://www.proquest.com/newspapers/why-ukrainians-believe-they-can-win-op-ed/docview/2634328875/se-2?accountid=14026, https://www.nytimes.com/2022/02/28/opinion/ukraine-victory.html,https://resolver.ebscohost.com/openurl?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Anytimes&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times&amp;rft.atitle=Why+Ukrainians+Believe+They+Can+Win%3A+%5BOp-Ed%5D%3A+%5BOp-Ed%5D&amp;rft.au=Goldberg%2C+Michelle&amp;rft.aulast=Goldberg&amp;rft.aufirst=Michelle&amp;rft.date=2022-03-01&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=A.23&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times&amp;rft.issn=&amp;rft_id=info:doi/,Global Newsstream Collection
Russia Is a Potemkin Superpower: [Op-Ed]: [Op-Ed],2634328819,newspapers,"Krugman, Paul",," Copyright New York Times Company Mar 1, 2022", Commentary," Mar 1, 2022", English, English, A.22," New York, N.Y.","Mar 1, 2022",New York Times,2022,https://www.proquest.com/newspapers/russia-is-potemkin-superpower-op-ed/docview/2634328819/se-2?accountid=14026, https://www.nytimes.com/2022/02/28/opinion/putin-military-sanctions-weakness.html,https://resolver.ebscohost.com/openurl?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Anytimes&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times&amp;rft.atitle=Russia+Is+a+Potemkin+Superpower%3A+%5BOp-Ed%5D%3A+%5BOp-Ed%5D&amp;rft.au=Krugman%2C+Paul&amp;rft.aulast=Krugman&amp;rft.aufirst=Paul&amp;rft.date=2022-03-01&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=A.22&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times&amp;rft.issn=&amp;rft_id=info:doi/,Global Newsstream Collection
'My Fellow Americans': Four Times Columnists Channel Joe Biden: [Op-Ed]: [Op-Ed],2634328810,newspapers,"Brooks, David; Collins, Gail; Douthat, Ross; Stephens, Bret",," Copyright New York Times Company Mar 1, 2022"," Opinions , Commentary"," Mar 1, 2022", English, English, A.23," New York, N.Y.","Mar 1, 2022",New York Times,2022,https://www.proquest.com/newspapers/my-fellow-americans-four-times-columnists-channel/docview/2634328810/se-2?accountid=14026, https://www.nytimes.com/2022/03/01/opinion/state-union-biden.html,https://resolver.ebscohost.com/openurl?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Anytimes&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times&amp;rft.atitle=%27My+Fellow+Americans%27%3A+Four+Times+Columnists+Channel+Joe+Biden%3A+%5BOp-Ed%5D%3A+%5BOp-Ed%5D&amp;rft.au=Brooks%2C+David%3B+Collins%2C+Gail%3B+Douthat%2C+Ross%3B+Stephens%2C+Bret&amp;rft.aulast=Brooks&amp;rft.aufirst=David&amp;rft.date=2022-03-01&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=A.23&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times&amp;rft.issn=&amp;rft_id=info:doi/,Global Newsstream Collection
U.S. Forces Should Exit Iraq: [Op-Ed]: [Op-Ed],2627306703,newspapers,"Parsi, Trita; Weinstein, Adam N"," Al Qaeda , Islamic State of Iraq & the Levant--ISIS"," Copyright New York Times Company Feb 11, 2022"," Opinions , Commentary"," Feb 11, 2022", English, English, A.26," New York, N.Y.","Feb 11, 2022",New York Times,2022,https://www.proquest.com/newspapers/u-s-forces-should-exit-iraq-op-ed/docview/2627306703/se-2?accountid=14026, https://www.nytimes.com/2022/02/10/opinion/biden-iraq-military.html,https://resolver.ebscohost.com/openurl?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Anytimes&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times&amp;rft.atitle=U.S.+Forces+Should+Exit+Iraq%3A+%5BOp-Ed%5D%3A+%5BOp-Ed%5D&amp;rft.au=Parsi%2C+Trita%3B+Weinstein%2C+Adam+N&amp;rft.aulast=Parsi&amp;rft.aufirst=Trita&amp;rft.date=2022-02-11&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=A.26&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times&amp;rft.issn=&amp;rft_id=info:doi/,Global Newsstream Collection
The Supreme Court Has Crossed the Rubicon: [Op-Ed]: [Op-Ed],2627036438,newspapers,"Greenhouse, Linda", Supreme Court-US," Copyright New York Times Company Feb 10, 2022"," Opinions , Commentary"," Feb 10, 2022", English, English, A.25," New York, N.Y.","Feb 10, 2022",New York Times,2022,https://www.proquest.com/newspapers/supreme-court-has-crossed-rubicon-op-ed/docview/2627036438/se-2?accountid=14026, https://www.nytimes.com/2022/02/09/opinion/supreme-court-voting-rights.html,https://resolver.ebscohost.com/openurl?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Anytimes&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times&amp;rft.atitle=The+Supreme+Court+Has+Crossed+the+Rubicon%3A+%5BOp-Ed%5D%3A+%5BOp-Ed%5D&amp;rft.au=Greenhouse%2C+Linda&amp;rft.aulast=Greenhouse&amp;rft.aufirst=Linda&amp;rft.date=2022-02-10&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=A.25&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times&amp;rft.issn=&amp;rft_id=info:doi/,Global Newsstream Collection
Let's All Sweat Over Student Loan Debt: [Op-Ed]: [Op-Ed],2627036421,newspapers,"Collins, Gail"," Senate , Congress"," Copyright New York Times Company Feb 10, 2022"," Opinions , Commentary"," Feb 10, 2022", English, English, A.25," New York, N.Y.","Feb 10, 2022",New York Times,2022,https://www.proquest.com/newspapers/lets-all-sweat-over-student-loan-debt-op-ed/docview/2627036421/se-2?accountid=14026, https://www.nytimes.com/2022/02/09/opinion/biden-student-loan-debt.html,https://resolver.ebscohost.com/openurl?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Anytimes&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times&amp;rft.atitle=Let%27s+All+Sweat+Over+Student+Loan+Debt%3A+%5BOp-Ed%5D%3A+%5BOp-Ed%5D&amp;rft.au=Collins%2C+Gail&amp;rft.aulast=Collins&amp;rft.aufirst=Gail&amp;rft.date=2022-02-10&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=A.25&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times&amp;rft.issn=&amp;rft_id=info:doi/,Global Newsstream Collection
"When Did 'Me,' 'We' and 'Us' Become the Media's Preferred Pronouns?: [Op-Ed]: [Op-Ed]",2627036403,newspapers,"Stephens, Bret", CNN," Copyright New York Times Company Feb 10, 2022"," Opinions , Commentary"," Feb 10, 2022", English, English, A.24," New York, N.Y.","Feb 10, 2022",New York Times,2022,https://www.proquest.com/newspapers/when-did-me-we-us-become-medias-preferred/docview/2627036403/se-2?accountid=14026, https://www.nytimes.com/2022/02/09/opinion/jeff-zucker-media-vinocur.html,https://resolver.ebscohost.com/openurl?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Anytimes&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times&amp;rft.atitle=When+Did+%27Me%2C%27+%27We%27+and+%27Us%27+Become+the+Media%27s+Preferred+Pronouns%3F%3A+%5BOp-Ed%5D%3A+%5BOp-Ed%5D&amp;rft.au=Stephens%2C+Bret&amp;rft.aulast=Stephens&amp;rft.aufirst=Bret&amp;rft.date=2022-02-10&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=A.24&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times&amp;rft.issn=&amp;rft_id=info:doi/,Global Newsstream Collection
A Broken Confirmation Process: [Op-Ed]: [Op-Ed],2627036400,newspapers,"Cottle, Michelle",," Copyright New York Times Company Feb 10, 2022"," Commentary , Opinions"," Feb 10, 2022", English, English, A.24," New York, N.Y.","Feb 10, 2022",New York Times,2022,https://www.proquest.com/newspapers/broken-confirmation-process-op-ed/docview/2627036400/se-2?accountid=14026, https://www.nytimes.com/2022/02/08/opinion/deborah-lipstadt-ron-johnson.html,https://resolver.ebscohost.com/openurl?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Anytimes&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times&amp;rft.atitle=A+Broken+Confirmation+Process%3A+%5BOp-Ed%5D%3A+%5BOp-Ed%5D&amp;rft.au=Cottle%2C+Michelle&amp;rft.aulast=Cottle&amp;rft.aufirst=Michelle&amp;rft.date=2022-02-10&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=A.24&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times&amp;rft.issn=&amp;rft_id=info:doi/,Global Newsstream Collection
Bolsonaro's Latest Sabotage Efforts Have Failed: [Op-Ed]: [Op-Ed],2626645817,newspapers,"Barbara, Vanessa", Pfizer Inc," Copyright New York Times Company Feb 9, 2022"," Opinions , Commentary"," Feb 9, 2022", English, English, A.19," New York, N.Y.","Feb 9, 2022",New York Times,2022,https://www.proquest.com/newspapers/bolsonaros-latest-sabotage-efforts-have-failed-op/docview/2626645817/se-2?accountid=14026, https://www.nytimes.com/2022/02/07/opinion/bolsonaro-brazil-vaccines-kids.html,https://resolver.ebscohost.com/openurl?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Anytimes&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times&amp;rft.atitle=Bolsonaro%27s+Latest+Sabotage+Efforts+Have+Failed%3A+%5BOp-Ed%5D%3A+%5BOp-Ed%5D&amp;rft.au=Barbara%2C+Vanessa&amp;rft.aulast=Barbara&amp;rft.aufirst=Vanessa&amp;rft.date=2022-02-09&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=A.19&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times&amp;rft.issn=&amp;rft_id=info:doi/,Global Newsstream Collection
"On Ukraine, Germany Looks Stuck: [Op-Ed]: [Op-Ed]",2626645774,newspapers,"Sauerbrey, Anna", North Atlantic Treaty Organization--NATO," Copyright New York Times Company Feb 9, 2022"," Opinions , Commentary"," Feb 9, 2022", English, English, A.18," New York, N.Y.","Feb 9, 2022",New York Times,2022,https://www.proquest.com/newspapers/on-ukraine-germany-looks-stuck-op-ed/docview/2626645774/se-2?accountid=14026, https://www.nytimes.com/2022/02/08/opinion/germany-ukraine-scholz-biden.html,https://resolver.ebscohost.com/openurl?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Anytimes&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times&amp;rft.atitle=On+Ukraine%2C+Germany+Looks+Stuck%3A+%5BOp-Ed%5D%3A+%5BOp-Ed%5D&amp;rft.au=Sauerbrey%2C+Anna&amp;rft.aulast=Sauerbrey&amp;rft.aufirst=Anna&amp;rft.date=2022-02-09&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=A.18&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times&amp;rft.issn=&amp;rft_id=info:doi/,Global Newsstream Collection
"Rights for All, Responsibilities For No One: [Op-Ed]: [Op-Ed]",2626645753,newspapers,"Friedman, Thomas L", Spotify AB," Copyright New York Times Company Feb 9, 2022", Commentary," Feb 9, 2022", English, English, A.19," New York, N.Y.","Feb 9, 2022",New York Times,2022,https://www.proquest.com/newspapers/rights-all-responsibilities-no-one-op-ed/docview/2626645753/se-2?accountid=14026, https://www.nytimes.com/2022/02/08/opinion/spotify-joe-rogan-covid-free-speech.html,https://resolver.ebscohost.com/openurl?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Anytimes&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times&amp;rft.atitle=Rights+for+All%2C+Responsibilities+For+No+One%3A+%5BOp-Ed%5D%3A+%5BOp-Ed%5D&amp;rft.au=Friedman%2C+Thomas+L&amp;rft.aulast=Friedman&amp;rft.aufirst=Thomas&amp;rft.date=2022-02-09&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=A.19&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times&amp;rft.issn=&amp;rft_id=info:doi/,Global Newsstream Collection
Inflation Is Not a Simple Story About Greedy Corporations: [Op-Ed]: [Op-Ed],2626644602,newspapers,"Shiller, Robert J",," Copyright New York Times Company Feb 9, 2022", Commentary," Feb 9, 2022", English, English, A.18," New York, N.Y.","Feb 9, 2022",New York Times,2022,https://www.proquest.com/newspapers/inflation-is-not-simple-story-about-greedy/docview/2626644602/se-2?accountid=14026, https://www.nytimes.com/2022/02/08/opinion/dont-blame-greed-for-inflation.html,https://resolver.ebscohost.com/openurl?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Anytimes&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times&amp;rft.atitle=Inflation+Is+Not+a+Simple+Story+About+Greedy+Corporations%3A+%5BOp-Ed%5D%3A+%5BOp-Ed%5D&amp;rft.au=Shiller%2C+Robert+J&amp;rft.aulast=Shiller&amp;rft.aufirst=Robert&amp;rft.date=2022-02-09&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=A.18&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times&amp;rft.issn=&amp;rft_id=info:doi/,Global Newsstream Collection
"With Johnson, the Conservatives Are Facing a Brutal Truth: [Op-Ed]: [Op-Ed]",2626152023,newspapers,"Marr, Andrew"," European Union , Conservative Party-UK"," Copyright New York Times Company Feb 8, 2022"," Opinions , Commentary"," Feb 8, 2022", English, English, A.19," New York, N.Y.","Feb 8, 2022",New York Times,2022,https://www.proquest.com/newspapers/with-johnson-conservatives-are-facing-brutal/docview/2626152023/se-2?accountid=14026, https://www.nytimes.com/2022/02/07/opinion/international-world/boris-johnson-conservatives.html,https://resolver.ebscohost.com/openurl?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Anytimes&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times&amp;rft.atitle=With+Johnson%2C+the+Conservatives+Are+Facing+a+Brutal+Truth%3A+%5BOp-Ed%5D%3A+%5BOp-Ed%5D&amp;rft.au=Marr%2C+Andrew&amp;rft.aulast=Marr&amp;rft.aufirst=Andrew&amp;rft.date=2022-02-08&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=A.19&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times&amp;rft.issn=&amp;rft_id=info:doi/,Global Newsstream Collection
